date,store_nbr,transactions,season,holiday_event_weekend,,,
2013-04-08,48,2437,2,0,,,
2013-04-08,49,1678,2,0,,,
2013-04-08,50,2243,2,0,,,
2013-04-08,51,1570,2,0,,,
2013-04-08,54,860,2,0,,,
2013-04-09,1,1744,2,0,,,
2013-04-09,2,1681,2,0,,,
2013-04-09,3,2702,2,0,,,
2013-04-09,4,1344,2,0,,,
2013-04-09,5,1388,2,0,,,
2013-04-09,6,1510,2,0,,,
2013-04-09,7,1722,2,0,,,
2013-04-09,8,2424,2,0,,,
2013-04-09,9,2077,2,0,,,
2013-04-09,10,1158,2,0,,,
2013-04-09,11,2416,2,0,,,
2013-04-09,12,1221,2,0,,,
2013-04-09,13,1031,2,0,,,
2013-04-09,14,1538,2,0,,,
2013-04-09,15,1379,2,0,,,
2013-04-09,16,909,2,0,,,
2013-04-09,17,1259,2,0,,,
2013-04-09,18,1459,2,0,,,
2013-04-09,19,1104,2,0,,,
2013-04-09,23,1114,2,0,,,
2013-04-09,24,2312,2,0,,,
2013-04-09,25,749,2,0,,,
2013-04-09,26,728,2,0,,,
2013-04-09,27,1058,2,0,,,
2013-04-09,28,985,2,0,,,
2013-04-09,30,701,2,0,,,
2013-04-09,31,1216,2,0,,,
2013-04-09,32,664,2,0,,,
2013-04-09,33,1127,2,0,,,
2013-04-09,34,2521,2,0,,,
2013-04-09,35,547,2,0,,,
2013-04-09,37,1319,2,0,,,
2013-04-09,38,1412,2,0,,,
2013-04-09,39,1376,2,0,,,
2013-04-09,40,1157,2,0,,,
2013-04-09,41,792,2,0,,,
2013-04-09,43,1123,2,0,,,
2013-04-09,44,3417,2,0,,,
2013-04-09,45,2805,2,0,,,
2013-04-09,46,2756,2,0,,,
2013-04-09,47,3003,2,0,,,
2013-04-09,48,2187,2,0,,,
2013-04-09,49,1707,2,0,,,
2013-04-09,50,2279,2,0,,,
2013-04-09,51,1494,2,0,,,
2013-04-09,54,801,2,0,,,
2013-04-10,1,1916,2,0,,,
2013-04-10,2,1883,2,0,,,
2013-04-10,3,2955,2,0,,,
2013-04-10,4,1523,2,0,,,
2013-04-10,5,1569,2,0,,,
2013-04-10,6,1713,2,0,,,
2013-04-10,7,1875,2,0,,,
2013-04-10,8,2784,2,0,,,
2013-04-10,9,1913,2,0,,,
2013-04-10,10,1023,2,0,,,
2013-04-10,11,2351,2,0,,,
2013-04-10,12,1284,2,0,,,
2013-04-10,13,935,2,0,,,
2013-04-10,14,1517,2,0,,,
2013-04-10,15,1286,2,0,,,
2013-04-10,16,898,2,0,,,
2013-04-10,17,1118,2,0,,,
2013-04-10,18,1352,2,0,,,
2013-04-10,19,1178,2,0,,,
2013-04-10,23,1222,2,0,,,
2013-04-10,24,2498,2,0,,,
2013-04-10,25,832,2,0,,,
2013-04-10,26,766,2,0,,,
2013-04-10,27,1179,2,0,,,
2013-04-10,28,819,2,0,,,
2013-04-10,30,587,2,0,,,
2013-04-10,31,1136,2,0,,,
2013-04-10,32,591,2,0,,,
2013-04-10,33,973,2,0,,,
2013-04-10,34,2251,2,0,,,
2013-04-10,35,469,2,0,,,
2013-04-10,37,1429,2,0,,,
2013-04-10,38,1662,2,0,,,
2013-04-10,39,1225,2,0,,,
2013-04-10,40,1050,2,0,,,
2013-04-10,41,775,2,0,,,
2013-04-10,43,1175,2,0,,,
2013-04-10,44,4008,2,0,,,
2013-04-10,45,3167,2,0,,,
2013-04-10,46,2856,2,0,,,
2013-04-10,47,3345,2,0,,,
2013-04-10,48,2403,2,0,,,
2013-04-10,49,1717,2,0,,,
2013-04-10,50,2380,2,0,,,
2013-04-10,51,1639,2,0,,,
2013-04-10,54,762,2,0,,,
2013-04-11,1,1638,2,0,,,
2013-04-11,2,1726,2,0,,,
2013-04-11,3,2603,2,0,,,
2013-04-11,4,1262,2,0,,,
2013-04-11,5,1402,2,0,,,
2013-04-11,6,1584,2,0,,,
2013-04-11,7,1670,2,0,,,
2013-04-11,8,2635,2,0,,,
2013-04-11,9,2199,2,0,,,
2013-04-11,10,1056,2,0,,,
2013-04-11,11,2270,2,0,,,
2013-04-11,12,1393,2,0,,,
2013-04-11,13,953,2,0,,,
2013-04-11,14,1585,2,0,,,
2013-04-11,15,1332,2,0,,,
2013-04-11,16,900,2,0,,,
2013-04-11,17,1196,2,0,,,
2013-04-11,18,1407,2,0,,,
2013-04-11,19,1200,2,0,,,
2013-04-11,23,1169,2,0,,,
2013-04-11,24,2365,2,0,,,
2013-04-11,25,782,2,0,,,
2013-04-11,26,657,2,0,,,
2013-04-11,27,1026,2,0,,,
2013-04-11,28,954,2,0,,,
2013-04-11,30,740,2,0,,,
2013-04-11,31,1241,2,0,,,
2013-04-11,32,684,2,0,,,
2013-04-11,33,1083,2,0,,,
2013-04-11,34,2355,2,0,,,
2013-04-11,35,494,2,0,,,
2013-04-11,37,1360,2,0,,,
2013-04-11,38,1440,2,0,,,
2013-04-11,39,1279,2,0,,,
2013-04-11,40,1060,2,0,,,
2013-04-11,41,765,2,0,,,
2013-04-11,43,1115,2,0,,,
2013-04-11,44,3489,2,0,,,
2013-04-11,45,2943,2,0,,,
2013-04-11,46,2880,2,0,,,
2013-04-11,47,3197,2,0,,,
2013-04-11,48,2393,2,0,,,
2013-04-11,49,1743,2,0,,,
2013-04-11,50,2332,2,0,,,
2013-04-11,51,1539,2,0,,,
2013-04-11,54,811,2,0,,,
2013-04-12,1,1860,2,1,,,
2013-04-12,2,1869,2,1,,,
2013-04-12,3,2983,2,1,,,
2013-04-12,4,1410,2,1,,,
2013-04-12,5,1521,2,1,,,
2013-04-12,6,1648,2,1,,,
2013-04-12,7,1885,2,1,,,
2013-04-12,8,2841,2,1,,,
2013-04-12,9,1925,2,1,,,
2013-04-12,10,1008,2,1,,,
2013-04-12,11,2185,2,1,,,
2013-04-12,12,1232,2,1,,,
2013-04-12,13,963,2,1,,,
2013-04-12,14,1315,2,1,,,
2013-04-12,15,1301,2,1,,,
2013-04-12,16,875,2,1,,,
2013-04-12,17,1180,2,1,,,
2013-04-12,18,1296,2,1,,,
2013-04-12,19,1071,2,1,,,
2013-04-12,23,1236,2,1,,,
2013-04-12,24,2523,2,1,,,
2013-04-12,25,1099,2,1,,,
2013-04-12,26,833,2,1,,,
2013-04-12,27,1137,2,1,,,
2013-04-12,28,872,2,1,,,
2013-04-12,30,724,2,1,,,
2013-04-12,31,1118,2,1,,,
2013-04-12,32,656,2,1,,,
2013-04-12,33,983,2,1,,,
2013-04-12,34,2542,2,1,,,
2013-04-12,35,505,2,1,,,
2013-04-12,37,1250,2,1,,,
2013-04-12,38,1624,2,1,,,
2013-04-12,39,1247,2,1,,,
2013-04-12,40,1071,2,1,,,
2013-04-12,41,741,2,1,,,
2013-04-12,43,1479,2,1,,,
2013-04-12,44,3928,2,1,,,
2013-04-12,45,3449,2,1,,,
2013-04-12,46,3176,2,1,,,
2013-04-12,47,3415,2,1,,,
2013-04-12,48,2477,2,1,,,
2013-04-12,49,1995,2,1,,,
2013-04-12,50,2510,2,1,,,
2013-04-12,51,1638,2,1,,,
2013-04-12,54,807,2,1,,,
2013-04-13,1,1338,2,1,,,
2013-04-13,2,1941,2,1,,,
2013-04-13,3,3556,2,1,,,
2013-04-13,4,1746,2,1,,,
2013-04-13,5,1572,2,1,,,
2013-04-13,6,2084,2,1,,,
2013-04-13,7,1817,2,1,,,
2013-04-13,8,2978,2,1,,,
2013-04-13,9,2565,2,1,,,
2013-04-13,10,1356,2,1,,,
2013-04-13,11,2559,2,1,,,
2013-04-13,12,1317,2,1,,,
2013-04-13,13,1254,2,1,,,
2013-04-13,14,1899,2,1,,,
2013-04-13,15,1427,2,1,,,
2013-04-13,16,1041,2,1,,,
2013-04-13,17,1554,2,1,,,
2013-04-13,18,1345,2,1,,,
2013-04-13,19,1911,2,1,,,
2013-04-13,23,1274,2,1,,,
2013-04-13,24,2467,2,1,,,
2013-04-13,25,1574,2,1,,,
2013-04-13,26,1057,2,1,,,
2013-04-13,27,1469,2,1,,,
2013-04-13,28,1279,2,1,,,
2013-04-13,30,789,2,1,,,
2013-04-13,31,1494,2,1,,,
2013-04-13,32,855,2,1,,,
2013-04-13,33,1214,2,1,,,
2013-04-13,34,2789,2,1,,,
2013-04-13,35,737,2,1,,,
2013-04-13,37,1401,2,1,,,
2013-04-13,38,2332,2,1,,,
2013-04-13,39,1658,2,1,,,
2013-04-13,40,1157,2,1,,,
2013-04-13,41,982,2,1,,,
2013-04-13,43,1197,2,1,,,
2013-04-13,44,4843,2,1,,,
2013-04-13,45,4316,2,1,,,
2013-04-13,46,4671,2,1,,,
2013-04-13,47,4810,2,1,,,
2013-04-13,48,3735,2,1,,,
2013-04-13,49,2456,2,1,,,
2013-04-13,50,3419,2,1,,,
2013-04-13,51,1913,2,1,,,
2013-04-13,54,1018,2,1,,,
2013-04-14,1,525,2,1,,,
2013-04-14,2,1924,2,1,,,
2013-04-14,3,3529,2,1,,,
2013-04-14,4,1798,2,1,,,
2013-04-14,5,1352,2,1,,,
2013-04-14,6,2186,2,1,,,
2013-04-14,7,1452,2,1,,,
2013-04-14,8,2764,2,1,,,
2013-04-14,9,2505,2,1,,,
2013-04-14,10,1034,2,1,,,
2013-04-14,11,2673,2,1,,,
2013-04-14,12,1304,2,1,,,
2013-04-14,13,945,2,1,,,
2013-04-14,14,1308,2,1,,,
2013-04-14,15,1123,2,1,,,
2013-04-14,16,1138,2,1,,,
2013-04-14,17,1453,2,1,,,
2013-04-14,18,1414,2,1,,,
2013-04-14,19,1221,2,1,,,
2013-04-14,23,1130,2,1,,,
2013-04-14,24,1932,2,1,,,
2013-04-14,25,797,2,1,,,
2013-04-14,26,1025,2,1,,,
2013-04-14,27,1553,2,1,,,
2013-04-14,28,1360,2,1,,,
2013-04-14,30,629,2,1,,,
2013-04-14,31,1438,2,1,,,
2013-04-14,32,760,2,1,,,
2013-04-14,33,1170,2,1,,,
2013-04-14,34,2513,2,1,,,
2013-04-14,35,643,2,1,,,
2013-04-14,37,1064,2,1,,,
2013-04-14,38,2392,2,1,,,
2013-04-14,39,1650,2,1,,,
2013-04-14,40,1017,2,1,,,
2013-04-14,41,1118,2,1,,,
2013-04-14,43,1172,2,1,,,
2013-04-14,44,4745,2,1,,,
2013-04-14,45,4384,2,1,,,
2013-04-14,46,4813,2,1,,,
2013-04-14,47,4822,2,1,,,
2013-04-14,48,4362,2,1,,,
2013-04-14,49,2505,2,1,,,
2013-04-14,50,3270,2,1,,,
2013-04-14,51,1748,2,1,,,
2013-04-14,54,1143,2,1,,,
2013-04-15,1,1804,2,0,,,
2013-04-15,2,1766,2,0,,,
2013-04-15,3,2928,2,0,,,
2013-04-15,4,1374,2,0,,,
2013-04-15,5,1589,2,0,,,
2013-04-15,6,1712,2,0,,,
2013-04-15,7,1783,2,0,,,
2013-04-15,8,2629,2,0,,,
2013-04-15,9,2262,2,0,,,
2013-04-15,10,1117,2,0,,,
2013-04-15,11,2353,2,0,,,
2013-04-15,12,1296,2,0,,,
2013-04-15,13,945,2,0,,,
2013-04-15,14,1665,2,0,,,
2013-04-15,15,1476,2,0,,,
2013-04-15,16,1007,2,0,,,
2013-04-15,17,1333,2,0,,,
2013-04-15,18,1523,2,0,,,
2013-04-15,19,1199,2,0,,,
2013-04-15,23,1125,2,0,,,
2013-04-15,24,2478,2,0,,,
2013-04-15,25,774,2,0,,,
2013-04-15,26,884,2,0,,,
2013-04-15,27,1124,2,0,,,
2013-04-15,28,951,2,0,,,
2013-04-15,30,673,2,0,,,
2013-04-15,31,1169,2,0,,,
2013-04-15,32,684,2,0,,,
2013-04-15,33,1164,2,0,,,
2013-04-15,34,2549,2,0,,,
2013-04-15,35,598,2,0,,,
2013-04-15,37,1329,2,0,,,
2013-04-15,38,1525,2,0,,,
2013-04-15,39,1423,2,0,,,
2013-04-15,40,1376,2,0,,,
2013-04-15,41,809,2,0,,,
2013-04-15,43,1225,2,0,,,
2013-04-15,44,3499,2,0,,,
2013-04-15,45,3399,2,0,,,
2013-04-15,46,3085,2,0,,,
2013-04-15,47,3514,2,0,,,
2013-04-15,48,2557,2,0,,,
2013-04-15,49,1825,2,0,,,
2013-04-15,50,2300,2,0,,,
2013-04-15,51,1629,2,0,,,
2013-04-15,54,822,2,0,,,
2013-04-16,1,1757,2,0,,,
2013-04-16,2,1742,2,0,,,
2013-04-16,3,2813,2,0,,,
2013-04-16,4,1400,2,0,,,
2013-04-16,5,1565,2,0,,,
2013-04-16,6,1631,2,0,,,
2013-04-16,7,1758,2,0,,,
2013-04-16,8,2574,2,0,,,
2013-04-16,9,2290,2,0,,,
2013-04-16,10,1190,2,0,,,
2013-04-16,11,2385,2,0,,,
2013-04-16,12,1168,2,0,,,
2013-04-16,13,919,2,0,,,
2013-04-16,14,1497,2,0,,,
2013-04-16,15,1472,2,0,,,
2013-04-16,16,932,2,0,,,
2013-04-16,17,1301,2,0,,,
2013-04-16,18,1553,2,0,,,
2013-04-16,19,1117,2,0,,,
2013-04-16,23,1126,2,0,,,
2013-04-16,24,2367,2,0,,,
2013-04-16,25,690,2,0,,,
2013-04-16,26,864,2,0,,,
2013-04-16,27,1012,2,0,,,
2013-04-16,28,1033,2,0,,,
2013-04-16,30,658,2,0,,,
2013-04-16,31,1314,2,0,,,
2013-04-16,32,714,2,0,,,
2013-04-16,33,1238,2,0,,,
2013-04-16,34,2553,2,0,,,
2013-04-16,35,692,2,0,,,
2013-04-16,37,1364,2,0,,,
2013-04-16,38,1427,2,0,,,
2013-04-16,39,1511,2,0,,,
2013-04-16,40,1162,2,0,,,
2013-04-16,41,782,2,0,,,
2013-04-16,43,1177,2,0,,,
2013-04-16,44,3496,2,0,,,
2013-04-16,45,3130,2,0,,,
2013-04-16,46,2938,2,0,,,
2013-04-16,47,3046,2,0,,,
2013-04-16,48,2452,2,0,,,
2013-04-16,49,1759,2,0,,,
2013-04-16,50,2329,2,0,,,
2013-04-16,51,1535,2,0,,,
2013-04-16,54,754,2,0,,,
2013-04-17,1,1807,2,0,,,
2013-04-17,2,1833,2,0,,,
2013-04-17,3,3027,2,0,,,
2013-04-17,4,1511,2,0,,,
2013-04-17,5,1459,2,0,,,
2013-04-17,6,1742,2,0,,,
2013-04-17,7,1724,2,0,,,
2013-04-17,8,2749,2,0,,,
2013-04-17,9,2088,2,0,,,
2013-04-17,10,1101,2,0,,,
2013-04-17,11,2166,2,0,,,
2013-04-17,12,1204,2,0,,,
2013-04-17,13,849,2,0,,,
2013-04-17,14,1397,2,0,,,
2013-04-17,15,1204,2,0,,,
2013-04-17,16,873,2,0,,,
2013-04-17,17,1202,2,0,,,
2013-04-17,18,1344,2,0,,,
2013-04-17,19,1085,2,0,,,
2013-04-17,23,1180,2,0,,,
2013-04-17,24,2650,2,0,,,
2013-04-17,25,831,2,0,,,
2013-04-17,26,931,2,0,,,
2013-04-17,27,1235,2,0,,,
2013-04-17,28,956,2,0,,,
2013-04-17,30,699,2,0,,,
2013-04-17,31,1039,2,0,,,
2013-04-17,32,704,2,0,,,
2013-04-17,33,1092,2,0,,,
2013-04-17,34,2397,2,0,,,
2013-04-17,35,537,2,0,,,
2013-04-17,37,1487,2,0,,,
2013-04-17,38,1582,2,0,,,
2013-04-17,39,1245,2,0,,,
2013-04-17,40,1098,2,0,,,
2013-04-17,41,816,2,0,,,
2013-04-17,43,1117,2,0,,,
2013-04-17,44,3954,2,0,,,
2013-04-17,45,3314,2,0,,,
2013-04-17,46,3076,2,0,,,
2013-04-17,47,3184,2,0,,,
2013-04-17,48,2397,2,0,,,
2013-04-17,49,1839,2,0,,,
2013-04-17,50,2355,2,0,,,
2013-04-17,51,1733,2,0,,,
2013-04-17,54,716,2,0,,,
2013-04-18,1,1607,2,0,,,
2013-04-18,2,1568,2,0,,,
2013-04-18,3,2527,2,0,,,
2013-04-18,4,1239,2,0,,,
2013-04-18,5,1460,2,0,,,
2013-04-18,6,1437,2,0,,,
2013-04-18,7,1644,2,0,,,
2013-04-18,8,2532,2,0,,,
2013-04-18,9,1998,2,0,,,
2013-04-18,10,966,2,0,,,
2013-04-18,11,2157,2,0,,,
2013-04-18,12,1161,2,0,,,
2013-04-18,13,819,2,0,,,
2013-04-18,14,1396,2,0,,,
2013-04-18,15,1242,2,0,,,
2013-04-18,16,888,2,0,,,
2013-04-18,17,1197,2,0,,,
2013-04-18,18,1350,2,0,,,
2013-04-18,19,956,2,0,,,
2013-04-18,23,1035,2,0,,,
2013-04-18,24,2226,2,0,,,
2013-04-18,25,735,2,0,,,
2013-04-18,26,703,2,0,,,
2013-04-18,27,1021,2,0,,,
2013-04-18,28,841,2,0,,,
2013-04-18,30,672,2,0,,,
2013-04-18,31,1175,2,0,,,
2013-04-18,32,660,2,0,,,
2013-04-18,33,984,2,0,,,
2013-04-18,34,2482,2,0,,,
2013-04-18,35,521,2,0,,,
2013-04-18,37,1254,2,0,,,
2013-04-18,38,1400,2,0,,,
2013-04-18,39,1265,2,0,,,
2013-04-18,40,1025,2,0,,,
2013-04-18,41,737,2,0,,,
2013-04-18,43,1138,2,0,,,
2013-04-18,44,3316,2,0,,,
2013-04-18,45,2865,2,0,,,
2013-04-18,46,2901,2,0,,,
2013-04-18,47,2857,2,0,,,
2013-04-18,48,2237,2,0,,,
2013-04-18,49,1743,2,0,,,
2013-04-18,50,2095,2,0,,,
2013-04-18,51,1520,2,0,,,
2013-04-18,54,791,2,0,,,
2013-04-19,1,1737,2,0,,,
2013-04-19,2,1804,2,0,,,
2013-04-19,3,2960,2,0,,,
2013-04-19,4,1460,2,0,,,
2013-04-19,5,1542,2,0,,,
2013-04-19,6,1558,2,0,,,
2013-04-19,7,1681,2,0,,,
2013-04-19,8,2676,2,0,,,
2013-04-19,9,1856,2,0,,,
2013-04-19,10,895,2,0,,,
2013-04-19,11,2136,2,0,,,
2013-04-19,12,1163,2,0,,,
2013-04-19,13,822,2,0,,,
2013-04-19,14,1351,2,0,,,
2013-04-19,15,1279,2,0,,,
2013-04-19,16,930,2,0,,,
2013-04-19,17,1101,2,0,,,
2013-04-19,18,1264,2,0,,,
2013-04-19,19,1077,2,0,,,
2013-04-19,23,1224,2,0,,,
2013-04-19,24,2544,2,0,,,
2013-04-19,25,1044,2,0,,,
2013-04-19,26,787,2,0,,,
2013-04-19,27,1103,2,0,,,
2013-04-19,28,844,2,0,,,
2013-04-19,30,641,2,0,,,
2013-04-19,31,1137,2,0,,,
2013-04-19,32,706,2,0,,,
2013-04-19,33,997,2,0,,,
2013-04-19,34,2693,2,0,,,
2013-04-19,35,500,2,0,,,
2013-04-19,37,1394,2,0,,,
2013-04-19,38,1550,2,0,,,
2013-04-19,39,1195,2,0,,,
2013-04-19,40,1058,2,0,,,
2013-04-19,41,713,2,0,,,
2013-04-19,43,1375,2,0,,,
2013-04-19,44,3558,2,0,,,
2013-04-19,45,3280,2,0,,,
2013-04-19,46,3083,2,0,,,
2013-04-19,47,3167,2,0,,,
2013-04-19,48,2510,2,0,,,
2013-04-19,49,1857,2,0,,,
2013-04-19,50,2339,2,0,,,
2013-04-19,51,1705,2,0,,,
2013-04-19,54,823,2,0,,,
2013-04-20,1,1335,2,1,,,
2013-04-20,2,2055,2,1,,,
2013-04-20,3,3577,2,1,,,
2013-04-20,4,1709,2,1,,,
2013-04-20,5,1604,2,1,,,
2013-04-20,6,2109,2,1,,,
2013-04-20,7,1767,2,1,,,
2013-04-20,8,3017,2,1,,,
2013-04-20,9,2626,2,1,,,
2013-04-20,10,1229,2,1,,,
2013-04-20,11,2728,2,1,,,
2013-04-20,12,1354,2,1,,,
2013-04-20,13,1291,2,1,,,
2013-04-20,14,1677,2,1,,,
2013-04-20,15,1511,2,1,,,
2013-04-20,16,1170,2,1,,,
2013-04-20,17,1483,2,1,,,
2013-04-20,18,1337,2,1,,,
2013-04-20,19,1941,2,1,,,
2013-04-20,23,1233,2,1,,,
2013-04-20,24,2621,2,1,,,
2013-04-20,25,1420,2,1,,,
2013-04-20,26,1013,2,1,,,
2013-04-20,27,1443,2,1,,,
2013-04-20,28,1215,2,1,,,
2013-04-20,30,795,2,1,,,
2013-04-20,31,1357,2,1,,,
2013-04-20,32,784,2,1,,,
2013-04-20,33,1194,2,1,,,
2013-04-20,34,2996,2,1,,,
2013-04-20,35,656,2,1,,,
2013-04-20,37,1596,2,1,,,
2013-04-20,38,2343,2,1,,,
2013-04-20,39,1770,2,1,,,
2013-04-20,40,1112,2,1,,,
2013-04-20,41,982,2,1,,,
2013-04-20,43,1243,2,1,,,
2013-04-20,44,5052,2,1,,,
2013-04-20,45,4314,2,1,,,
2013-04-20,46,4584,2,1,,,
2013-04-20,47,4413,2,1,,,
2013-04-20,48,3646,2,1,,,
2013-04-20,49,2546,2,1,,,
2013-04-20,50,3264,2,1,,,
2013-04-20,51,1900,2,1,,,
2013-04-20,54,1002,2,1,,,
2013-04-21,1,505,2,1,,,
2013-04-21,2,1769,2,1,,,
2013-04-21,3,3389,2,1,,,
2013-04-21,4,1726,2,1,,,
2013-04-21,5,1400,2,1,,,
2013-04-21,6,2268,2,1,,,
2013-04-21,7,1549,2,1,,,
2013-04-21,8,2736,2,1,,,
2013-04-21,9,2626,2,1,,,
2013-04-21,10,1193,2,1,,,
2013-04-21,11,2702,2,1,,,
2013-04-21,12,1264,2,1,,,
2013-04-21,13,877,2,1,,,
2013-04-21,14,1111,2,1,,,
2013-04-21,15,1230,2,1,,,
2013-04-21,16,1105,2,1,,,
2013-04-21,17,1506,2,1,,,
2013-04-21,18,1464,2,1,,,
2013-04-21,19,1258,2,1,,,
2013-04-21,23,1183,2,1,,,
2013-04-21,24,1891,2,1,,,
2013-04-21,25,790,2,1,,,
2013-04-21,26,954,2,1,,,
2013-04-21,27,1637,2,1,,,
2013-04-21,28,1341,2,1,,,
2013-04-21,30,649,2,1,,,
2013-04-21,31,1482,2,1,,,
2013-04-21,32,769,2,1,,,
2013-04-21,33,1086,2,1,,,
2013-04-21,34,2558,2,1,,,
2013-04-21,35,624,2,1,,,
2013-04-21,37,1254,2,1,,,
2013-04-21,38,2316,2,1,,,
2013-04-21,39,1702,2,1,,,
2013-04-21,40,1009,2,1,,,
2013-04-21,41,1093,2,1,,,
2013-04-21,43,1207,2,1,,,
2013-04-21,44,4905,2,1,,,
2013-04-21,45,4593,2,1,,,
2013-04-21,46,4582,2,1,,,
2013-04-21,47,4858,2,1,,,
2013-04-21,48,4444,2,1,,,
2013-04-21,49,2600,2,1,,,
2013-04-21,50,3240,2,1,,,
2013-04-21,51,1829,2,1,,,
2013-04-21,54,1127,2,1,,,
2013-04-22,1,1838,2,0,,,
2013-04-22,2,1834,2,0,,,
2013-04-22,3,2925,2,0,,,
2013-04-22,4,1434,2,0,,,
2013-04-22,5,1525,2,0,,,
2013-04-22,6,1699,2,0,,,
2013-04-22,7,1785,2,0,,,
2013-04-22,8,2755,2,0,,,
2013-04-22,9,2203,2,0,,,
2013-04-22,10,1173,2,0,,,
2013-04-22,11,2152,2,0,,,
2013-04-22,12,1168,2,0,,,
2013-04-22,13,935,2,0,,,
2013-04-22,14,1747,2,0,,,
2013-04-22,15,1475,2,0,,,
2013-04-22,16,1022,2,0,,,
2013-04-22,17,1347,2,0,,,
2013-04-22,18,1458,2,0,,,
2013-04-22,19,1170,2,0,,,
2013-04-22,23,1133,2,0,,,
2013-04-22,24,2334,2,0,,,
2013-04-22,25,696,2,0,,,
2013-04-22,26,774,2,0,,,
2013-04-22,27,1118,2,0,,,
2013-04-22,28,933,2,0,,,
2013-04-22,30,697,2,0,,,
2013-04-22,31,1175,2,0,,,
2013-04-22,32,688,2,0,,,
2013-04-22,33,1167,2,0,,,
2013-04-22,34,2596,2,0,,,
2013-04-22,35,572,2,0,,,
2013-04-22,37,1407,2,0,,,
2013-04-22,38,1472,2,0,,,
2013-04-22,39,1376,2,0,,,
2013-04-22,40,1247,2,0,,,
2013-04-22,41,762,2,0,,,
2013-04-22,43,1179,2,0,,,
2013-04-22,44,3531,2,0,,,
2013-04-22,45,3220,2,0,,,
2013-04-22,46,3234,2,0,,,
2013-04-22,47,3161,2,0,,,
2013-04-22,48,2548,2,0,,,
2013-04-22,49,1820,2,0,,,
2013-04-22,50,2255,2,0,,,
2013-04-22,51,1524,2,0,,,
2013-04-22,54,893,2,0,,,
2013-04-23,1,1697,2,0,,,
2013-04-23,2,1788,2,0,,,
2013-04-23,3,2795,2,0,,,
2013-04-23,4,1373,2,0,,,
2013-04-23,5,1320,2,0,,,
2013-04-23,6,1565,2,0,,,
2013-04-23,7,1540,2,0,,,
2013-04-23,8,2593,2,0,,,
2013-04-23,9,1972,2,0,,,
2013-04-23,10,1161,2,0,,,
2013-04-23,11,2350,2,0,,,
2013-04-23,12,1144,2,0,,,
2013-04-23,13,1041,2,0,,,
2013-04-23,14,1619,2,0,,,
2013-04-23,15,1451,2,0,,,
2013-04-23,16,952,2,0,,,
2013-04-23,17,1247,2,0,,,
2013-04-23,18,1486,2,0,,,
2013-04-23,19,1144,2,0,,,
2013-04-23,23,1148,2,0,,,
2013-04-23,24,2317,2,0,,,
2013-04-23,25,679,2,0,,,
2013-04-23,26,702,2,0,,,
2013-04-23,27,1067,2,0,,,
2013-04-23,28,949,2,0,,,
2013-04-23,30,646,2,0,,,
2013-04-23,31,1281,2,0,,,
2013-04-23,32,688,2,0,,,
2013-04-23,33,1092,2,0,,,
2013-04-23,34,2439,2,0,,,
2013-04-23,35,504,2,0,,,
2013-04-23,37,1337,2,0,,,
2013-04-23,38,1385,2,0,,,
2013-04-23,39,1381,2,0,,,
2013-04-23,40,1034,2,0,,,
2013-04-23,41,835,2,0,,,
2013-04-23,43,1151,2,0,,,
2013-04-23,44,3432,2,0,,,
2013-04-23,45,2859,2,0,,,
2013-04-23,46,2992,2,0,,,
2013-04-23,47,2959,2,0,,,
2013-04-23,48,2394,2,0,,,
2013-04-23,49,1602,2,0,,,
2013-04-23,50,2241,2,0,,,
2013-04-23,51,1498,2,0,,,
2013-04-23,54,807,2,0,,,
2013-04-24,1,1921,2,0,,,
2013-04-24,2,1975,2,0,,,
2013-04-24,3,3087,2,0,,,
2013-04-24,4,1534,2,0,,,
2013-04-24,5,1440,2,0,,,
2013-04-24,6,1704,2,0,,,
2013-04-24,7,1843,2,0,,,
2013-04-24,8,2744,2,0,,,
2013-04-24,9,2044,2,0,,,
2013-04-24,10,1011,2,0,,,
2013-04-24,11,2147,2,0,,,
2013-04-24,12,1219,2,0,,,
2013-04-24,13,832,2,0,,,
2013-04-24,14,1454,2,0,,,
2013-04-24,15,1332,2,0,,,
2013-04-24,16,884,2,0,,,
2013-04-24,17,1179,2,0,,,
2013-04-24,18,1324,2,0,,,
2013-04-24,19,1124,2,0,,,
2013-04-24,23,1122,2,0,,,
2013-04-24,24,2446,2,0,,,
2013-04-24,25,811,2,0,,,
2013-04-24,26,720,2,0,,,
2013-04-24,27,1127,2,0,,,
2013-04-24,28,815,2,0,,,
2013-04-24,30,661,2,0,,,
2013-04-24,31,1063,2,0,,,
2013-04-24,32,619,2,0,,,
2013-04-24,33,1032,2,0,,,
2013-04-24,34,2109,2,0,,,
2013-04-24,35,476,2,0,,,
2013-04-24,37,1525,2,0,,,
2013-04-24,38,1550,2,0,,,
2013-04-24,39,1271,2,0,,,
2013-04-24,40,1020,2,0,,,
2013-04-24,41,757,2,0,,,
2013-04-24,43,1121,2,0,,,
2013-04-24,44,3950,2,0,,,
2013-04-24,45,3107,2,0,,,
2013-04-24,46,3004,2,0,,,
2013-04-24,47,3145,2,0,,,
2013-04-24,48,2459,2,0,,,
2013-04-24,49,1779,2,0,,,
2013-04-24,50,2172,2,0,,,
2013-04-24,51,1619,2,0,,,
2013-04-24,54,725,2,0,,,
2013-04-25,1,1660,2,0,,,
